Associated Gene Name,Avg Length,Avg GC,Avg KPK
Arid4b,3331.0,0.464007335869,999.19076633
Arid5a,2431.375,0.586091402537,998.325651841
Arid5b,4494.0,0.508233199822,999.330357143
Arih1,1829.28571429,0.447502174095,999.794894186
Arih2,3924.0,0.498470948012,1000.0
Arl1,1092.33333333,0.487444290006,1000.0
Arl10,652.25,0.575444213141,1000.0
Arl11,1482.0,0.515519568151,978.882833787
Arl13a,1740.0,0.431609195402,1000.0
Arl13b,2079.0,0.442877290053,1000.0
Arl14,1200.0,0.4175,1000.0
Arl14ep,1941.75,0.43939754535,997.945254953
Arl14epl,2169.0,0.434762563393,983.294663573
Arl15,3364.0,0.430439952438,982.686567164
Arl16,796.454545455,0.552287198362,1000.0
Arl2,1350.33333333,0.549729802391,1000.0
Arl2bp,1829.0,0.494184180588,1000.0
Arl3,822.0,0.514598540146,1000.0
Arl4a,2130.6,0.455051137943,997.437807815
Arl4aos,748.0,0.510695187166,1000.0
Arl4c,3369.5,0.524117148766,999.748932965
Arl4d,1382.0,0.557163531114,1000.0
Arl5a,2845.5,0.375142312506,1000.0
Arl5b,2808.75,0.438645200349,995.280731079
Arl5c,1197.0,0.499422630562,1000.0
Arl6,1234.0,0.426439600575,1000.0
Arl6ip1,2134.0,0.451265229616,1000.0
Arl6ip4,847.25,0.592009879545,999.191216435
Arl6ip5,1442.0,0.490291262136,1000.0
Arl6ip6,1565.0,0.429813559048,997.237569061
Arl8a,1086.0,0.524302970617,997.156447829
Arl8b,2928.0,0.436816939891,1000.0
Arl9,468.0,0.477570015093,1000.0
Armc1,2929.0,0.421987026289,1000.0
Armc10,1403.2,0.493096752531,999.661458546
Armc12,1083.0,0.540166204986,1000.0
Armc2,2960.625,0.487938206094,990.057856673
Armc3,2791.0,0.481641141802,1000.0
Armc4,3477.0,0.450675870003,1000.0
Armc5,3834.0,0.610067814293,999.738219895
Armc6,1113.66666667,0.577828522267,1000.0
Armc7,1135.25,0.578245063923,999.554764025
Armc8,4628.0,0.456784788245,993.064586042
Armc9,2617.0,0.512404952306,996.359205043
Armcx1,1605.3,0.463511463609,996.236000365
Armcx2,2430.375,0.521793717699,999.63886946
Armcx3,2946.33333333,0.435366240282,1000.0
Armcx4,7996.0,0.504752376188,988.724630418
Armcx5,2554.0,0.451100931648,984.990958409
Armcx6,1333.0,0.507513965442,994.409009086
Arnt,2342.63636364,0.476417497968,998.26960948
Arnt2,5988.0,0.525384101536,1000.0
Arntl,2904.0,0.482438016529,1000.0
Arntl2,1519.28571429,0.503022800429,1000.0
Arpc1a,930.333333333,0.518272421366,1000.0
Arpc1b,918.4,0.558502243125,998.09588481
Arpc2,1385.33333333,0.498692193691,999.766081871
Arpc3,731.142857143,0.504764386489,993.818864788
Arpc4,1739.4,0.534541499074,999.142379929
Arpc5,1466.33333333,0.448982719041,1000.0
Arpc5l,1989.5,0.474065483078,999.398025524
Arpp19,1640.0,0.477638422738,1000.0
Arpp21,2069.03030303,0.476943005399,997.7997574
Arr3,953.285714286,0.495409941937,998.751413365
Arrb1,2448.4,0.55427924716,999.308224443
Arrb2,1048.84615385,0.566688610209,1000.0
Arrdc1,947.642857143,0.569988701151,1000.0
Arrdc2,2329.0,0.59768140833,996.544276458
Arrdc3,2341.0,0.436749917515,999.837234888
Arrdc4,1837.0,0.506124986436,1000.0
Arrdc5,1054.0,0.534155597723,1000.0
Arsa,1870.0,0.573250663006,1000.0
Arsb,3989.0,0.50363499624,986.918238994
Arsg,1835.2,0.511808696018,1000.0
Arsi,2975.0,0.583865546218,997.973657548
Arsj,3715.0,0.471063257066,1000.0
Arsk,2324.0,0.396982239942,999.265583402
Art1,1417.0,0.569513055752,1000.0
Art2b,870.0,0.414942528736,1000.0
Art3,942.739130435,0.473605067385,999.662023514
Art4,2517.0,0.499404052443,1000.0
Art5,1142.25,0.572337397613,1000.0
Artn,1478.0,0.601772785134,1000.0
Arv1,1165.0,0.499570815451,1000.0
Arvcf,2857.27272727,0.591011341989,1000.0
Arx,2809.5,0.60512520866,994.989604617
Arxes1,1580.0,0.453797468354,994.252873563
Arxes2,1540.0,0.450649350649,994.102228047
As3mt,1751.0,0.48829240434,1000.0
Asah1,1401.6,0.454366169151,999.719626168
Asah2,4682.0,0.419265271252,998.500428449
Asap1,2732.42105263,0.498260304883,999.845956354
Asap2,4918.0,0.50910558031,991.969051931
Asap3,4225.0,0.571834319527,1000.0
Asb1,5871.5,0.491122357623,996.072276812
Asb10,1765.0,0.583025578356,998.41475717
Asb11,1504.0,0.45943865292,1000.0
Asb12,1258.0,0.483306836248,1000.0
Asb13,1068.75,0.538277003347,995.399414471
Asb14,1334.0,0.475290504861,1000.0
Asb15,3229.5,0.441075354281,997.360569199
Asb16,2843.0,0.568061906437,995.758218452
Asb17,2553.0,0.45045045045,1000.0
Asb17os,496.0,0.457661290323,1000.0
Asb18,893.75,0.586355015242,1000.0
Asb2,1938.75,0.580298926611,1000.0
Asb3,2201.4,0.396270610987,1000.0
Asb4,2214.5,0.43237555972,1000.0
Asb5,1579.0,0.412286257125,1000.0
Asb6,1478.6,0.573708571777,1000.0
Asb7,3849.66666667,0.467562927257,993.299674189
Asb8,1327.4,0.540421328564,998.992975392
Asb9,1139.0,0.505706760316,1000.0
Ascc1,1481.5,0.520065837434,1000.0
Ascc2,3747.0,0.530684994469,1000.0
Ascc3,7477.0,0.424635549017,999.330028139
Ascl1,2481.0,0.543329302701,997.56789623
Ascl2,1608.5,0.595275890324,1000.0
Ascl3,706.0,0.553824362606,1000.0
Ascl4,820.0,0.504039682838,987.314085739
Ascl5,567.0,0.659611992945,1000.0
Asf1a,2180.0,0.38623853211,1000.0
Asf1b,989.666666667,0.524754080593,1000.0
Asgr1,1104.8,0.526935169355,1000.0
Asgr2,929.5,0.536084657039,1000.0
Ash1l,11268.0,0.445509407171,998.311711392
Ash2l,2017.16666667,0.48595708881,1000.0
Asic1,3763.0,0.567100717513,993.331555081
Asic2,3068.0,0.560931099901,999.003208619
Asic3,1942.0,0.574665293512,1000.0
Asic4,2565.5,0.608020055732,1000.0
Asic5,1359.66666667,0.412368095087,999.408983452
Asl,1343.11111111,0.556553971125,999.153361961
Asmt,1191.0,0.759026028547,1000.0
Asna1,1250.0,0.5616,1000.0
Asns,985.428571429,0.497882701148,1000.0
Asnsd1,1227.6,0.420850727473,1000.0
Aspa,1550.83333333,0.403992261768,999.879720953
Aspdh,765.166666667,0.608094895638,1000.0
Aspg,2732.0,0.581625183016,995.952906549
Asph,2442.65,0.475387863665,998.074028314
Asphd1,965.0,0.585111497133,998.162890386
Asphd2,1584.0,0.594696969697,1000.0
Aspm,9866.0,0.442833975269,999.898497767
Aspn,2337.5,0.343955544769,1000.0
Asprv1,1529.0,0.550032701112,1000.0
Aspscr1,878.708333333,0.586534984642,1000.0
Asrgl1,2257.5,0.508929901669,992.226740014
Ass1,940.0,0.542808974263,1000.0
Aste1,1270.25,0.481631341773,1000.0
Astl,1878.0,0.5332574059,999.009802651
Astn1,5075.5,0.519869968987,998.649437478
Astn2,4817.0,0.553664605918,992.289741978
Astx1a,1150.0,0.397391304348,1000.0
Astx1b,1150.0,0.397391304348,1000.0
Astx1c,1150.0,0.397391304348,1000.0
Astx2,1150.0,0.395652173913,1000.0
Astx3,1150.0,0.397391304348,1000.0
Astx4a,1149.0,0.396866840731,1000.0
Astx4b,1149.0,0.396866840731,1000.0
Astx4c,1149.0,0.396866840731,1000.0
Astx4d,1149.0,0.396866840731,1000.0
Astx5,1150.0,0.397391304348,1000.0
Astx6,1150.0,0.4,1000.0
Asun,1001.5,0.430632646855,999.147727273
Asxl1,2134.5,0.478525590942,1000.0
Asxl2,4707.11111111,0.463551539176,998.033032066
Asxl3,9032.66666667,0.440642965913,995.156619954
Asz1,1147.8,0.417856815542,1000.0
Atad1,2813.0,0.383931745467,998.928188639
Atad2,5683.0,0.414921696287,999.823602046
Atad2b,4688.0,0.470563139932,1000.0
Atad3a,919.222222222,0.556350764764,1000.0
Atad3aos,590.0,0.519020621958,1000.0
Atad5,4915.0,0.389525497823,1000.0
Atat1,1022.1875,0.550710684596,1000.0
Atcay,2731.66666667,0.546021065803,1000.0
Atcayos,1841.33333333,0.497964424142,995.618359075
Ate1,3093.25,0.453352429198,1000.0
Atf1,768.0,0.499249491774,997.873245427
Atf2,2565.13043478,0.413019087703,994.230057897
Atf3,1250.5,0.515440740625,1000.0
Atf4,1724.0,0.541183294664,1000.0
Atf5,1775.0,0.601348036297,1000.0
Atf6,4665.5,0.440882127309,999.034282955
Atf6b,1559.28571429,0.6138649457,1000.0
Atf7,1697.33333333,0.496446561132,999.734301953
Atf7ip,4525.0,0.502762430939,998.226557304
Atf7ip2,1622.2,0.387366951141,1000.0
Atg10,1609.0,0.407706650093,985.579937304
Atg101,1230.0,0.578048780488,1000.0
Atg12,2492.0,0.445425361156,1000.0
Atg13,1686.0,0.516180685629,1000.0
Atg14,3450.0,0.494782608696,999.708963912
Atg16l1,2247.27272727,0.494802370837,999.975673243
Atg16l2,1101.64285714,0.564258146117,1000.0
Atg2a,2987.4,0.577681965633,1000.0
Atg2b,10173.0,0.495527376388,999.212520917
Atg3,2069.0,0.424494412838,1000.0
Atg4a,1079.33333333,0.452343726491,1000.0
Atg4b,2565.33333333,0.508207777214,1000.0
Atg4c,2194.0,0.451499311813,981.071248813
Atg4d,2541.0,0.585989767808,1000.0
Atg5,2352.0,0.446003401361,1000.0
Atg7,1625.375,0.53911795643,999.307502345
Atg9a,3764.0,0.575451647184,1000.0
Atg9b,2076.33333333,0.597901342872,1000.0
Athl1,2295.66666667,0.568143198452,999.766598861
Atic,2003.8,0.464635610083,997.703882298
Atl1,2818.0,0.464158977999,1000.0
Atl2,3421.0,0.4171704106,988.548117604
Atl3,6425.0,0.421775244012,999.688017963
Atm,2555.0,0.427507083483,999.619695757
Atmin,4877.0,0.521632150912,1000.0
Atn1,2475.5,0.626016015255,999.487944489
Atoh1,2088.0,0.532088122605,1000.0
Atoh7,450.0,0.72,1000.0
Atoh8,2355.0,0.621656050955,1000.0
Atox1,434.0,0.600954173662,1000.0
Atp10a,5469.0,0.518559151582,1000.0
Atp10b,3879.66666667,0.477236089725,994.320916354
Atp10d,2890.16666667,0.473286566086,996.260453489
Atp11a,2778.36363636,0.510095772716,999.71447753
Atp11b,4866.0,0.410398684751,1000.0
Atp11c,4730.2,0.375711894121,1000.0
Atp12a,3951.0,0.488230827639,1000.0
Atp13a1,3915.0,0.583141762452,1000.0
Atp13a2,2295.0,0.616782728156,1000.0
Atp13a3,3576.6,0.425630338211,999.642218247
Atp13a4,2164.09090909,0.458357745172,994.331376602
Atp13a5,3421.75,0.47546065151,1000.0
Atp1a1,1736.66666667,0.526041471723,999.720982143
Atp1a2,3674.4,0.552389841358,997.682279092
Atp1a3,2690.5,0.579643734557,999.574468085
Atp1a4,3470.0,0.500864553314,1000.0
Atp1b1,2422.0,0.502064409579,1000.0
Atp1b2,1824.2,0.508041716675,999.503039107
Atp1b3,1826.0,0.453997809419,1000.0
Atp1b4,4195.0,0.425863801824,1000.0
Atp2a1,1495.33333333,0.548047128368,1000.0
Atp2a2,4113.0,0.522023291584,1000.0
Atp2a3,3412.71428571,0.573831440057,1000.0
Atp2b1,7130.0,0.426227208976,999.859471613
Atp2b2,4393.0,0.554615183044,999.236544818
Atp2b3,4338.0,0.538491197537,995.452574235
Atp2b4,4257.875,0.496201697076,954.42264089
Atp2c1,1714.61904762,0.457472168888,999.9770296
Atp2c2,3223.0,0.576791808874,1000.0
Atp4a,2169.6,0.561952474889,1000.0
Atp4b,1327.0,0.541070082894,1000.0
Atp5a1,1500.0,0.511936817956,1000.0
Atp5b,874.555555556,0.487924235779,999.881037354
Atp5c1,1008.0,0.482896017346,1000.0
Atp5d,998.75,0.593591436593,1000.0
Atp5e,840.0,0.554160087103,998.613586849
Atp5f1,1263.0,0.445568856636,1000.0
Atp5g1,3064.4,0.503809641778,987.679532851
Atp5g2,441.0,0.566893424036,997.658079625
Atp5g3,772.0,0.46650766675,1000.0
Atp5h,588.375,0.491657871579,994.386227545
Atp5j,600.0,0.491447849191,1000.0
Atp5j2,653.0,0.52811365647,1000.0
Atp5k,402.0,0.549426870517,1000.0
Atp5l,511.0,0.485322896282,1000.0
Atp5l-ps1,312.0,0.474358974359,1000.0
Atp5o,644.714285714,0.519247438231,1000.0
Atp5s,1485.0,0.389898989899,994.561522774
Atp5sl,1069.0,0.530595091791,1000.0
Atp6ap1,972.5,0.524394398689,1000.0
Atp6ap1l,815.0,0.456745499925,1000.0
Atp6ap2,1508.0,0.428608737178,1000.0
Atp6v0a1,2327.90909091,0.500400046458,999.78094195
Atp6v0a2,3019.0,0.525670751905,1000.0
Atp6v0a4,1414.14285714,0.502810927599,999.91294409
Atp6v0b,718.111111111,0.561897449567,1000.0
Atp6v0c,1018.83333333,0.580828790141,998.824911868
Atp6v0d1,1064.0,0.526554028868,1000.0
Atp6v0d2,1456.5,0.408293719579,998.415841584
Atp6v0e,1803.0,0.474217638691,999.821300929
Atp6v0e2,1832.0,0.536026200873,1000.0
Atp6v1a,2197.66666667,0.477790949416,999.835144667
Atp6v1b1,1926.0,0.535825545171,1000.0
Atp6v1b2,1309.66666667,0.471485842679,1000.0
Atp6v1c1,2097.0,0.456843109204,1000.0
Atp6v1c2,1055.28571429,0.514338820933,1000.0
Atp6v1d,1403.0,0.464005702067,1000.0
Atp6v1e1,1203.0,0.487115544472,1000.0
Atp6v1e2,1005.0,0.524378109453,1000.0
Atp6v1f,685.0,0.54726221025,1000.0
Atp6v1g1,1135.0,0.481938325991,1000.0
Atp6v1g2,1083.83333333,0.552384731401,999.019607843
Atp6v1g3,1885.0,0.393633952255,1000.0
Atp6v1h,1976.0,0.426113360324,1000.0
Atp7a,3904.8,0.422075083438,1000.0
Atp7b,5274.5,0.539865381647,999.537821599
Atp8a1,2060.58333333,0.46538704992,999.989790084
Atp8a2,1375.66666667,0.523941715394,1000.0
Atp8b1,6440.0,0.451708074534,999.066293184
Atp8b2,2108.16666667,0.531319342006,1000.0
Atp8b3,4411.0,0.550895488551,1000.0
Atp8b4,3387.8,0.452612594633,999.436520514
Atp8b5,2803.2,0.468589692773,999.845857418
Atp9a,2136.18181818,0.577350985114,999.835904168
Atp9b,5397.0,0.515471558273,1000.0
Atpaf1,1368.66666667,0.484010263767,999.69077409
Atpaf2,805.166666667,0.532856263465,1000.0
Atpif1,671.666666667,0.528314786557,1000.0
Atr,8074.0,0.414912063413,1000.0
Atraid,814.0,0.507418374814,998.341625207
Atrip,2217.85714286,0.535500829498,1000.0
Atrn,3743.8,0.466866131485,986.315774228
Atrnl1,6581.0,0.478954566175,1000.0
Atrx,1591.10526316,0.422565117893,994.727437577
Atxn1,10547.3333333,0.478602977329,995.822623522
Atxn10,2425.0,0.474226804124,1000.0
Atxn1l,7526.0,0.501594472495,999.467518637
Atxn2,1085.64705882,0.516635807685,999.579626341
Atxn2l,2825.75,0.55671859116,999.561955248
Atxn3,1735.8,0.446209949113,999.962609834
Atxn7,6847.0,0.465021177158,996.194936338
Atxn7l1,2108.42857143,0.516668200918,997.235480573
Atxn7l1os1,1836.0,0.44825708061,997.804610318
Atxn7l1os2,2019.0,0.503219415552,1000.0
Atxn7l2,2454.33333333,0.577529061072,1000.0
Atxn7l3,3457.66666667,0.561040810843,999.818987063
Atxn7l3b,2023.5,0.52622977049,998.321678322
Auh,1220.30769231,0.50042851018,994.799852128
Aunip,1275.0,0.522352941176,1000.0
Aup1,1509.0,0.595758780649,1000.0
Aurka,1388.0,0.521136897858,1000.0
Aurkaip1,774.833333333,0.582521271461,1000.0
Aurkb,952.75,0.536451744977,999.576473472
Aurkc,948.0,0.526371308017,1000.0
Auts2,2954.46666667,0.542653705013,997.482943481
Aven,2047.33333333,0.492196545033,999.364541411
Avil,1681.75,0.550604531451,1000.0
Avl9,3160.33333333,0.437861351242,1000.0
Avp,577.0,0.656845753899,1000.0
Avpi1,801.5,0.586392812836,1000.0
Avpr1a,2671.0,0.505803070011,994.730899511
Avpr1b,4023.0,0.509569972657,997.256173609
Avpr2,1503.0,0.557855715141,1000.0
Awat1,1390.0,0.50071942446,1000.0
Awat2,1801.5,0.494545928889,971.827411168
Axdnd1,1467.375,0.427686994839,999.656121045
Axin1,2051.2,0.552399767241,1000.0
Axin2,1700.28571429,0.576580616117,1000.0
Axl,1979.66666667,0.556173709558,999.91912469
Aym1,528.0,0.554924242424,1000.0
Azgp1,1315.0,0.486692015209,1000.0
Azi2,1650.54545455,0.44548137409,998.244009512
Azin1,2375.25,0.428931753039,999.845488257
Azin2,1580.85714286,0.587630128188,1000.0
B020004C17Rik,2385.0,0.430188679245,986.503584985
B020004J07Rik,1835.5,0.45322602797,1000.0
B020018G12Rik,1338.0,0.398355754858,1000.0
B020031M17Rik,723.5,0.497567567568,1000.0
B130006D01Rik,3124.0,0.409731113956,1000.0
B130011K05Rik,3270.0,0.431498470948,1000.0
B130024G19Rik,294.0,0.452380952381,1000.0
B130034C11Rik,1767.5,0.442916995291,995.518867925
B130046B21Rik,2216.0,0.531588447653,915.53133515
B130055M24Rik,1460.0,0.531733938249,1000.0
B230104I21Rik,876.0,0.543378995434,1000.0
B230110C06Rik,1096.0,0.393426687513,1000.0
B230112J18Rik,602.0,0.493355481728,1000.0
B230118H07Rik,919.0,0.423420208431,1000.0
B230119M05Rik,979.0,0.397344228805,1000.0
B230206H07Rik,3102.0,0.557203412575,997.076943222
B230206L02Rik,564.0,0.565471012309,1000.0
B230208B08Rik,404.0,0.636138613861,1000.0
B230208H11Rik,1086.0,0.504813696213,996.266460486
B230216G23Rik,1225.0,0.49587719936,993.503059274
B230216N24Rik,1418.25,0.436491003247,996.761778564
B230217C12Rik,1588.5,0.453991155846,997.126156648
B230217O12Rik,1642.0,0.503045066991,1000.0
B230219D22Rik,4651.0,0.418189636637,995.471209834
B230307C23Rik,1313.0,0.407813653584,1000.0
B230312C02Rik,1703.0,0.52495596007,998.815867377
B230317F23Rik,2472.0,0.427993527508,1000.0
B230319C09Rik,825.0,0.551119052185,1000.0
B230322F03Rik,1569.0,0.548757170172,998.07073955
B230323A14Rik,2249.5,0.48596614303,993.50877193
B230325K18Rik,2623.0,0.391155165841,995.400536604
B230344G16Rik,2024.0,0.558794466403,1000.0
B230354K17Rik,4897.0,0.436389626302,996.108949416
B230359F08Rik,862.5,0.507909481165,988.170347003
B230364G03Rik,1374.0,0.416302765648,1000.0
B230369F24Rik,2560.0,0.4265625,996.072270228
B230398E01Rik,1958.0,0.44228804903,996.913580247
B2m,860.0,0.411627906977,1000.0
B3galnt1,1901.0,0.435560231457,1000.0
B3galnt2,3681.0,0.449877750611,1000.0
B3galt1,2867.0,0.419812956136,999.865672644
B3galt2,5080.0,0.352362204724,1000.0
B3galt4,1575.0,0.588571428571,1000.0
B3galt5,2916.25,0.477391440201,1000.0
B3galt6,3213.0,0.514783691254,1000.0
B3gat1,2304.83333333,0.581683703227,999.535712918
B3gat2,2960.0,0.549885615714,999.409088223
B3gat3,1601.0,0.616489693941,1000.0
B3glct,2172.0,0.465520399075,1000.0
B3gnt1,2035.0,0.548402948403,998.020781791
B3gnt2,2098.0,0.469619149936,1000.0
B3gnt3,2103.0,0.58059914408,1000.0
B3gnt4,1423.0,0.556570625439,1000.0
B3gnt5,2446.0,0.424913014142,999.902600052
B3gnt6,2368.0,0.5625,1000.0
B3gnt7,2593.0,0.565368299267,1000.0
B3gnt8,1475.0,0.609491525424,986.310746064
B3gnt9,1827.66666667,0.605079872296,1000.0
B3gntl1,1946.66666667,0.519062493743,1000.0
B430010I23Rik,1758.5,0.465306571727,988.734835355
B430119L08Rik,1994.0,0.489468405216,1000.0
B430203G13Rik,1375.0,0.476363636364,958.853783982
B430212C06Rik,2080.0,0.508872503171,993.721866856
B430218F22Rik,1495.0,0.51237458194,999.324780554
B430219N15Rik,970.0,0.595223128404,988.084326306
B430305J03Rik,3702.0,0.569962182604,1000.0
B430306N03Rik,2630.25,0.508723790111,992.139925336
B430319H21Rik,734.0,0.489100817439,1000.0
B4galnt1,2474.0,0.605497170574,1000.0
B4galnt2,1722.0,0.50406504065,1000.0
B4galnt3,3643.5,0.563441118219,1000.0
B4galnt4,3105.0,0.591304347826,1000.0
B4galt1,2698.0,0.542176774291,998.740236835
B4galt2,1858.75,0.609742822571,1000.0
B4galt3,1362.09090909,0.551039083299,997.905170792
B4galt4,1456.85714286,0.463195813985,1000.0
B4galt5,1339.25,0.535610107223,999.046711153
B4galt6,5808.0,0.461604683196,994.649637556
B4galt7,1586.0,0.577831450468,999.534452468
B530045E10Rik,2526.0,0.428345209818,1000.0
B630005N14Rik,4139.0,0.386808407828,987.636363636
B630019A10Rik,2407.0,0.451599501454,999.582114501
B630019K06Rik,2582.0,0.575910147173,995.327102804
B830012L14Rik,4505.0,0.402219755827,987.753284346
B930036N10Rik,2430.0,0.473518322847,981.98565728
B930041F14Rik,2140.0,0.628971962617,1000.0
B930082K07Rik,2478.0,0.440274414851,998.376623377
B930094E09Rik,1240.0,0.566129032258,1000.0
B930095G15Rik,2792.0,0.488538681948,982.721382289
B9d1,643.5,0.530221552397,1000.0
B9d1os,674.0,0.543026706231,1000.0
B9d2,1021.0,0.560235063663,1000.0
BB014433,1339.33333333,0.559486376848,809.433747089
BB019430,285.0,0.350877192982,1000.0
BB031773,3655.0,0.429001367989,999.725350179
BB218582,627.666666667,0.416243419203,1000.0
BB287469,1851.0,0.376553214479,1000.0
BB365896,3000.0,0.388,999.665103818
BB557941,1097.0,0.406563354603,1000.0
BC001981,303.0,0.716171617162,1000.0
BC002059,861.0,0.405342624855,746.162927981
BC003331,1915.4,0.425681450619,999.424349993
BC003965,3022.0,0.465585704831,993.683510638
BC004004,1881.0,0.505371601376,999.804718502
BC005537,2132.5,0.448192360164,999.315256094
BC005561,5181.0,0.404555105192,999.419392297
BC005624,1082.0,0.510770216327,1000.0
BC006965,841.888888889,0.482342218618,999.856667813
BC007180,3820.0,0.47990966596,986.558661207
BC016548,722.5,0.467895962733,1000.0
BC016579,2192.0,0.432937956204,989.898989899
BC017158,1738.5,0.547457839833,998.629991606
BC017643,1665.83333333,0.527400643863,1000.0
BC018473,2157.25,0.465962702035,997.063149161
BC021614,685.0,0.559124087591,1000.0
BC021785,1217.71428571,0.514883383594,993.651063458
BC021891,5692.0,0.540056219255,1000.0
BC022687,1557.0,0.578227722406,1000.0
BC023719,978.0,0.501022494888,1000.0
BC023829,1300.0,0.489140200488,1000.0
BC024139,2714.5,0.56533476051,997.480269006
BC024978,1429.0,0.54394673838,994.4056626
BC025446,1472.0,0.464673913043,999.314128944
BC025920,1643.6,0.492335373647,999.639119451
BC026585,1371.5,0.527343496772,1000.0
BC027072,5004.0,0.552358113509,998.997995992
BC027231,1920.4,0.480049899058,999.839098954
BC027582,670.5,0.523092772897,1000.0
BC028471,1212.83333333,0.492213953341,993.575668862
BC028528,642.6,0.435570519425,966.265168204
BC028777,875.333333333,0.532729048293,1000.0
BC029214,786.076923077,0.575719367125,1000.0
BC029722,1615.0,0.580185758514,1000.0
BC030307,3115.0,0.468707332578,999.614959632
BC030336,4842.0,0.409334985543,999.171499586
BC030499,1486.16666667,0.484274781918,1000.0
BC030500,1110.0,0.53188207583,1000.0
BC030867,1542.0,0.559837246693,1000.0
BC030870,658.0,0.431610942249,1000.0
BC031181,1047.0,0.498567335244,1000.0
BC033916,807.0,0.524163568773,1000.0
BC034090,3780.0,0.575661375661,1000.0
BC035044,1540.0,0.449233411377,999.230769231
BC035947,2088.0,0.504310344828,1000.0
BC037032,2157.0,0.47552128917,996.311933032
BC037034,1917.07142857,0.591537357626,999.155405405
BC039771,2418.5,0.45528181436,997.991967871
BC039966,1371.0,0.512764405543,1000.0
BC043934,1651.0,0.502725620836,996.334758705
BC046251,4349.5,0.441423763137,992.315626814
BC046401,847.0,0.543093270366,1000.0
BC048403,2260.66666667,0.501364562805,991.857892641
BC048502,718.0,0.412256267409,1000.0
BC048507,598.0,0.508361204013,1000.0
BC048546,4698.0,0.470625798212,994.87617421
BC048562,689.0,0.537010159652,1000.0
BC048609,493.5,0.506390883806,1000.0
BC048644,2126.0,0.518294416604,926.313446126
BC048671,1043.0,0.509096614368,1000.0
BC048679,581.0,0.536596024904,1000.0
BC049352,1390.66666667,0.493160396615,994.189816643
BC049635,1154.0,0.479055420437,896.309624043
BC049702,876.0,0.490867579909,1000.0
BC049715,932.0,0.465572196621,1000.0
BC049730,1170.0,0.491452991453,1000.0
BC049762,821.5,0.536257972224,1000.0
BC050972,445.0,0.453463409634,1000.0
BC051019,1459.33333333,0.557588373205,999.194858278
BC051076,2865.0,0.407678883072,955.454226587
BC051077,1936.0,0.461260330579,995.317377732
BC051142,1018.88888889,0.461830264182,995.158393198
BC051226,576.333333333,0.578523009781,998.850930105
BC051537,1668.0,0.492206235012,1000.0
BC051628,1270.5,0.584385335981,1000.0
BC051665,1342.0,0.491803278689,1000.0
BC052040,2480.33333333,0.442964008941,995.307634041
BC053393,2020.0,0.426732673267,1000.0
BC055111,1167.0,0.520681303091,1000.0
BC055324,1431.33333333,0.450920969078,1000.0
BC061194,1542.0,0.521619436566,1000.0
BC061195,577.0,0.452339688042,1000.0
BC061212,1897.0,0.466526093832,1000.0
BC061237,899.0,0.409343715239,1000.0
BC065397,990.857142857,0.475400843847,998.68200944
BC065403,1032.5,0.435919830836,1000.0
BC067074,4101.33333333,0.498175454268,1000.0
BC068157,1676.0,0.609378403275,948.634762532
BC068281,2464.0,0.496370358819,995.037645448
BC080695,2098.5,0.459376227664,1000.0
BC089491,959.0,0.557320866237,1000.0
BC089597,1265.0,0.522529644269,988.009592326
BC094916,2210.33333333,0.398316011758,989.738242403
BC100451,1773.0,0.541946987562,1000.0
BC100530,506.0,0.425329261351,1000.0
BC106179,4128.0,0.466085271318,982.984929509
BC107364,1112.0,0.524698319338,1000.0
BC117090,387.0,0.405684754522,1000.0
BC147527,504.0,0.486111111111,1000.0
BEGAIN,2707.0,0.645363871444,998.514667657
Baalc,635.0,0.51811023622,1000.0
Baat,1602.0,0.464273870143,1000.0
Babam1,1592.0,0.554020100503,1000.0
Bace1,2508.83333333,0.544112534362,998.317795154
Bace2,3736.0,0.49170235546,1000.0
Bach1,2874.0,0.479497287025,999.60134404
Bach2,3242.85714286,0.499335591883,998.912398097
Bach2it1,481.0,0.426195426195,997.858672377
Bach2os,860.666666667,0.463064247876,1000.0
Bad,902.4,0.592508531595,1000.0
Bag1,1315.5,0.543497560863,1000.0
Bag2,1320.0,0.506242944488,995.66395664
Bag3,2591.0,0.563489000386,989.522700815
Bag4,4798.0,0.435598165902,1000.0
Bag5,1220.75,0.595076224021,999.764705882
Bag6,1687.375,0.569043160838,995.430685261
Bahcc1,6981.8,0.618187926453,997.028776745
Bahd1,2628.0,0.608529186237,1000.0
Bai1,4455.0,0.636216419213,999.814126394
Bai2,2912.84615385,0.612655085594,999.68024066
Bai3,3905.44444444,0.428806243428,999.885726733
Baiap2,1934.55555556,0.572792168848,999.944319163
Baiap2l1,1979.5,0.476324083078,1000.0
Baiap2l2,1240.6,0.619082167984,999.734748011
Baiap3,2202.44444444,0.598722901335,1000.0
Bak1,1300.75,0.58193812471,999.789296249
Bambi,5040.0,0.438293650794,999.40310386
Banf1,737.333333333,0.539785222265,1000.0
Banf2,490.0,0.526920557166,1000.0
Banf2os,578.5,0.508741423224,1000.0
Bank1,3248.0,0.442118226601,1000.0
Banp,1462.29411765,0.554864269533,999.582336549
Bap1,3406.0,0.54873752202,1000.0
Bard1,5659.0,0.457854744655,993.622674934
Barhl1,2484.33333333,0.616512649656,999.520843316
Barhl2,2597.0,0.564112437428,982.578397213
